categoryId,difficulty,title,path,sourceLine,topicId
"ap_neuro","AR","Gerstmann-Sträussler-Scheinker Disease","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neoplasms > Gerstmann-Sträussler-Scheinker Disease","14173","79afad91-8641-4643-88b0-619deb084e9b"
"ap_neuro","AR","Other Inherited Creutzfeld-Jakob Disease","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neoplasms > Fatal Familial/Sporadic Insomnia > Other Inherited Creutzfeld-Jakob Disease","14175","ac95b83e-ddd0-4b7c-8347-e71425693ba5"
"ap_neuro","F","Iatrogenic Creutzfeld-Jakob Disease","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neoplasms > Iatrogenic Creutzfeld-Jakob Disease","14176","62824dee-e883-461d-bc55-4b19514ffd9c"
"ap_neuro","F","Protease-Sensitive Prionopathy","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neoplasms > Protease-Sensitive Prionopathy","14177","bd18c428-b909-4e45-a6ba-e5b1454f7e42"
"ap_neuro","F","Variant Creutzfeldt-Jakob Disease","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neoplasms > Variant Creutzfeldt-Jakob Disease","14178","fd222fd4-65a8-4eb4-b6a1-3b03659ed068"
"ap_neuro","F","Gliosarcoma","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neoplasms > Giant Cell Glioblastoma > Gliosarcoma","14187","2d5a56eb-e73e-4799-8751-e1953918bcf3"
"ap_neuro","F","Chorioid Plexus Carcinoma","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neoplasms > Atypical Choroid Plexus Papilloma > Chorioid Plexus Carcinoma","14312","3c5b2b04-699f-44dd-b543-a2a0029725ae"
"ap_neuro","AR","Ganglioneuroma","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Atypical Neurofibromatous Neoplasm of Uncertain Biologic > Ganglioneuroma","14450","9c9aa5fa-7365-409a-b930-5893d58850a8"
"ap_neuro","AR","Meningothelial Tumors","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Atypical Neurofibromatous Neoplasm of Uncertain Biologic > Meningothelial Tumors","14457","41229791-6086-4bb9-8d56-2c6f93b30f11"
"ap_neuro","AR","Mesenchymal (Non-Meningothelial) Tumors","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Atypical Neurofibromatous Neoplasm of Uncertain Biologic > Mesenchymal (Non-Meningothelial) Tumors","14565","867895c8-8adb-4a39-aa74-b01b18180e07"
"ap_neuro","F","Hemangioma","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Atypical Neurofibromatous Neoplasm of Uncertain Biologic > Mesenchymal Chondrosarcoma > Hemangioma","14572","f91a4b32-93dc-4dd5-bf25-2e4c0d27f414"
"ap_neuro","F","Intracranial Mesenchymal Tumor FET::CREB Fusion-Positive","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Atypical Neurofibromatous Neoplasm of Uncertain Biologic > Mesenchymal Chondrosarcoma > Intracranial Mesenchymal Tumor FET::CREB Fusion-Positive","14573","c5997be1-6ede-4ada-87e8-1a0210e9241b"
"ap_neuro","F","CIC Rearranged Sarcoma","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Atypical Neurofibromatous Neoplasm of Uncertain Biologic > CIC Rearranged Sarcoma","14574","ad833a22-0dad-4c5c-bf5d-2fdc54c81969"
"ap_neuro","F","Teratoma, Mature","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Plurihormonal PIT1-Positive Adenoma > Teratoma, Mature","14721","5b3e7633-d1a9-4be1-bcbc-bf746cca265e"
"ap_neuro","AR","Arachnoid Cyst","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Plurihormonal PIT1-Positive Adenoma > Arachnoid Cyst","14730","61131790-6f60-4bed-a002-d653ee827dd1"
"ap_neuro","AR","Ependymal Cyst","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Plurihormonal PIT1-Positive Adenoma > Ependymal Cyst","14731","a219f1e2-a7fa-486d-88d5-bd84aa58686e"
"ap_neuro","AR","Pineal Cyst","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Plurihormonal PIT1-Positive Adenoma > Pineal Cyst","14732","6b2ff428-2553-4d23-87a4-42aaf45b989c"
"ap_neuro","AR","Tuberous Sclerosis","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Plurihormonal PIT1-Positive Adenoma > Tuberous Sclerosis","14742","2032e3ca-fe89-4a46-aebb-607ca069deb7"
"ap_neuro","F","von Hippel-Lindau Disease","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Plurihormonal PIT1-Positive Adenoma > von Hippel-Lindau Disease","14745","bedbef90-00a0-474e-97f0-72ff62c6d59b"
"ap_neuro","F","Li-Fraumini Syndrome","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Plurihormonal PIT1-Positive Adenoma > Li-Fraumini Syndrome","14746","0fbdd7d9-a75d-4a1f-a0e8-03ccd9fee005"
"ap_neuro","F","Cowden Disease","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Plurihormonal PIT1-Positive Adenoma > Cowden Disease","14747","97b8c01f-48b9-434d-9c09-be77f303f4d9"
"ap_neuro","F","DICER1 Syndrome","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Plurihormonal PIT1-Positive Adenoma > Familial Adenomatous Polyposis > DICER1 Syndrome","14819","8246860c-c289-4122-acca-962dc44e5cd7"
"ap_neuro","F","Familial Retinoblastoma","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Plurihormonal PIT1-Positive Adenoma > Familial Adenomatous Polyposis > Familial Retinoblastoma","14820","2a3e92b2-84b2-44af-be82-b7f79108a8a9"
"ap_neuro","F","Constitutional Mismatch Repair Deficiency (CMMRD) Syndrome","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Plurihormonal PIT1-Positive Adenoma > Constitutional Mismatch Repair Deficiency (CMMRD) Syndrome","14822","cd64de17-9569-4a77-9bbe-9d60c8067bc9"
"ap_neuro","F","Fanconi Anemia","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Plurihormonal PIT1-Positive Adenoma > Constitutional Mismatch Repair Deficiency (CMMRD) Syndrome > Fanconi Anemia","14824","2e7bb75b-bdb3-4a64-a97d-378ad2a81023"
"ap_pediatric","AR","Conception","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Conception","15150","3e617d0c-2191-4f10-a7d6-7bb0d6a1a3f2"
"ap_pediatric","AR","Normal Embryonic and Fetal Development","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Conception > Normal Embryonic and Fetal Development","15152","64b90876-aa36-407f-86a1-96086d95446d"
"ap_pediatric","C","Amniotic Fluid","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Conception > Amniotic Fluid","15156","53c3d45f-e918-4719-ba20-8bd2a2df8c33"
"ap_pediatric","C","Oligohydraminos","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Oligohydraminos","15157","edce1a14-3322-4d19-971e-e3ad01ba2425"
"ap_pediatric","C","Polyhydramnios","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Polyhydramnios","15158","115bd499-d674-43ee-a47e-1ac4231ea7a1"
"ap_pediatric","C","Membranes","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Membranes","15161","dc2bf925-e9ed-4ee2-9f8e-43382ae95260"
"ap_pediatric","AR","Umbilical Cord","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Umbilical Cord","15162","7bea6a54-b783-423e-8706-d0340eb99af1"
"ap_pediatric","AR","Fetal Vessels","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Fetal Vessels","15163","c4f2002f-425f-4ca4-85ef-5df8fbb4c421"
"ap_pediatric","F","Maternal Intervillous Space","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Maternal Intervillous Space","15165","caa24b4f-04cf-4f3c-b673-24e53305b5da"
"ap_pediatric","C","Basal Plate","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Basal Plate","15227","d7733cc3-1bd4-46d1-873f-3fe9faaf6464"
"ap_pediatric","AR","Zygosity","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Zygosity","15352","d5089094-9871-41f8-a50c-fe6f7ed04333"
"ap_pediatric","AR","Placentation","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Placentation","15353","ede82d6e-ed39-49cf-bcf7-00ce097e00a9"
"ap_pediatric","C","Intragestational Fetal Loss","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Intragestational Fetal Loss","15355","035f141c-2ee9-4fda-b8b6-19882e524879"
"ap_pediatric","AR","Acardiac Twin/Twin Reversed Arterial Perfusion","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Acardiac Twin/Twin Reversed Arterial Perfusion","15356","8218c6f5-596d-46ea-b3a7-6530afe4ca5b"
"ap_pediatric","AR","Conjoined Twins","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Conjoined Twins","15357","175b897a-2572-48b5-b09e-1b3f9e985ad0"
"ap_pediatric","F","Fetus In fetu","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Conjoined Twins > Fetus In fetu","15358","b6594ab1-5ed3-4a27-b27f-9bf35e55175d"
"ap_pediatric","C","Complete Hydatidiform Mole","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Complete Hydatidiform Mole","15361","b0db1180-dfeb-47b7-92de-f014b241b6c6"
"ap_pediatric","C","Invasive Mole","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Complete Hydatidiform Mole > Invasive Mole","15362","f558646f-4ec5-4697-994a-ef02c82a9c73"
"ap_pediatric","C","Hypertension","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Hypertension","15365","628bb1d8-861b-47e7-98a6-e2212b89bcff"
"ap_pediatric","C","Diabetes","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Diabetes","15366","4ee484f9-211f-41bd-9020-f9af3b634487"
"ap_pediatric","AR","Illicit Drug Use and Alcohol","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Illicit Drug Use and Alcohol","15368","7c3d3e1b-9f5d-46c0-b163-114ed03390ee"
"ap_pediatric","AR","Therapeutic Drug Use","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Therapeutic Drug Use","15369","7baa7d76-c4b2-427a-96fb-e054ddf8f595"
"ap_pediatric","AR","Endocrine Implications","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Systemic Disorders > Endocrine Implications","15371","b2b9a901-9626-434a-9912-51766040328f"
"ap_pediatric","AR","Malignancy","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Malignancy","15375","c3717871-061a-4129-a9a4-69f820d43c84"
"ap_pediatric","AR","Nutritional / Vitamin Deficiencies","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Malignancy > Nutritional / Vitamin Deficiencies","15376","bef7097d-7a85-4f2e-a4e2-14150078926e"
"ap_pediatric","F","Trauma","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Malignancy > Trauma","15377","e2b2a167-c142-4b6b-bcdf-dce6d4e29725"
"ap_pediatric","F","Cardiac Disease","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Placental Tumors > Malignancy > Cardiac Disease","15378","05d94cb3-4d46-4142-951a-28d7149e4e0b"
"ap_pediatric","C","Early (First Trimester)","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Perinatal Pathology: Fetal/Neonatal Pathophysiology > Early (First Trimester)","15424","45e38801-0adb-49d9-84bd-be16c19fc785"
"ap_pediatric","C","Changes in Fetal Tissues after Fetal Death","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Perinatal Pathology: Fetal/Neonatal Pathophysiology > Late (Second and Third Trimester) Post-Term Pregnancy > Changes in Fetal Tissues after Fetal Death","15426","c0206ff1-a17f-4ea8-8e1a-21ce0d37acc5"
"ap_pediatric","C","Fetal Growth and Development","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Perinatal Pathology: Fetal/Neonatal Pathophysiology > Fetal Growth and Development","15427","9114a7c7-1376-4885-a413-d49b7739bd07"
"ap_pediatric","C","Abnormal Growth / Maturation / Ossification","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Perinatal Pathology: Fetal/Neonatal Pathophysiology > Abnormal Growth / Maturation / Ossification","15428","fbbb6e02-23de-4ead-b58a-48ce263a669e"
"ap_pediatric","C","Large for Gestation Age","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Perinatal Pathology: Fetal/Neonatal Pathophysiology > Intrauterine Growth Restriction > Large for Gestation Age","15484","f10901f9-ebaa-4127-bb2a-21acbd029242"
"ap_pediatric","C","Immune","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Perinatal Pathology: Fetal/Neonatal Pathophysiology > Immune","15486","74ce2fa2-4ca3-4b5d-8a2e-76f35bbb14d2"
"ap_pediatric","C","Non-Immune","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Perinatal Pathology: Fetal/Neonatal Pathophysiology > Non-Immune","15487","91b590ba-fbca-4f07-b904-87975799e98f"
"ap_pediatric","C","Syndromes","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Perinatal Pathology: Fetal/Neonatal Pathophysiology > Syndromes","15489","a9a38ce9-a4f4-4475-810f-a59192665f40"
"ap_pediatric","AR","Sequence","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Perinatal Pathology: Fetal/Neonatal Pathophysiology > Associations > Sequence","15491","de9acb47-2696-44e1-8700-02a78fc81c5c"
"ap_pediatric","AR","Deformations/Disruptions","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Perinatal Pathology: Fetal/Neonatal Pathophysiology > Deformations/Disruptions","15493","ba285826-755e-43f4-a84b-e398a542f611"
"ap_pediatric","AR","Bacterial","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Perinatal Pathology: Fetal/Neonatal Pathophysiology > Bacterial","15495","8467d5fb-665f-4294-a2cc-cf433c94d3e1"
"ap_pediatric","AR","Viral","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Perinatal Pathology: Fetal/Neonatal Pathophysiology > Viral","15496","8939a1a7-48c1-4e9a-ab69-810016fb906d"
"ap_pediatric","AR","Parasitic","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Perinatal Pathology: Fetal/Neonatal Pathophysiology > Viral > Parasitic","15497","83f4da51-4d4b-436c-8573-656dce5add43"
"ap_pediatric","F","Persistent Pulmonary Hypertension of the Newborn","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Persistent Pulmonary Hypertension of the Newborn","15504","c13ad940-581f-4707-9482-0b67e703ce9f"
"ap_pediatric","F","CNS and Eye","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Persistent Pulmonary Hypertension of the Newborn > Gastrointestinal (e.g., Necrotizing Enterocolitis) > CNS and Eye","15506","8de71f1e-5be1-4b2f-a585-a0e53db9ce7e"
"ap_pediatric","F","Intraventricular Hemorrhage","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Intraventricular Hemorrhage","15507","558d58fe-5e3d-4fda-84aa-e4ffd5b2f769"
"ap_pediatric","F","Retinopathy of Prematurity","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Retinopathy of Prematurity","15508","14a7c66a-558f-4108-bd30-fa42d00ac9ca"
"ap_pediatric","C","Iatrogenic Complications","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Retinopathy of Prematurity > Iatrogenic Complications","15509","8daf77da-451d-4ba4-ba24-a93b10258c2b"
"ap_pediatric","C","Nutritional Disorders","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Retinopathy of Prematurity > Nutritional Disorders","15511","73666072-c31e-49e3-9f76-c3ba0bc37e44"
"ap_pediatric","AR","Normal Development, Structure, and Function","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > General Pathologic Principles and Syndromes > Normal Development, Structure, and Function","15555","164dfc6c-9cca-41c2-8817-7a5f0a64d718"
"ap_pediatric","C","Genetic and Chromosomal Disorders","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > General Pathologic Principles and Syndromes > Genetic and Chromosomal Disorders","15556","a7e60e24-167d-4f53-8af3-06e20673d489"
"ap_pediatric","C","Trisomy 21","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > General Pathologic Principles and Syndromes > Trisomy 21","15557","b8f5e1b8-3b77-4fee-88af-3704d1194c29"
"ap_pediatric","C","Trisomy 13","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > General Pathologic Principles and Syndromes > Trisomy 13","15558","2ee4906d-9e5c-426a-87f9-506f95251f5a"
"ap_pediatric","C","Trisomy 18","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > General Pathologic Principles and Syndromes > Trisomy 13 > Trisomy 18","15559","4f183c9b-06e4-407c-987a-dd93580113da"
"ap_pediatric","AR","Inflammation, Repair, and Infections","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > General Pathologic Principles and Syndromes > Inflammation, Repair, and Infections","15560","bbac5206-dd43-41c4-b742-083efddd294a"
"ap_pediatric","AR","Cystic Fibrosis","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > General Pathologic Principles and Syndromes > Cystic Fibrosis","15564","80edf2e2-ccff-4511-872b-cd9d44b0eeb9"
"ap_pediatric","F","Metabolic Disorders","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > General Pathologic Principles and Syndromes > Metabolic Disorders","15565","60b54e15-a8c7-4899-9375-c30a96ceeb46"
"ap_pediatric","F","Metal Metabolism Disorders","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > General Pathologic Principles and Syndromes > Metal Metabolism Disorders","15627","6805e50c-09b3-4637-adf3-f035fa2a3de3"
"ap_pediatric","F","Wilson Disease","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Wilson Disease","15628","d96e40a9-1635-410c-a67d-821023130cbc"
"ap_pediatric","F","Neonatal Hemochromatosis","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Neonatal Hemochromatosis","15629","d9357345-838b-419c-b7b4-631c7d682d49"
"ap_pediatric","F","Menkes Disease","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Menkes Disease","15630","9da6ad68-e4ba-4736-aae3-dfd4ec4708cb"
"ap_pediatric","F","Endoplasmic Reticulin Storage Disorders","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Menkes Disease > Endoplasmic Reticulin Storage Disorders","15631","e09de5a2-dcd1-486c-82aa-9045a8e9e6c0"
"ap_pediatric","F","Metabolic Autopsy","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Alpha-1-Antitrypsin Deficiency > Metabolic Autopsy","15634","757ea817-fe4d-4fd9-854c-b75883a77e33"
"ap_pediatric","F","Lysosomal Storage Disorders","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Alpha-1-Antitrypsin Deficiency > Lysosomal Storage Disorders","15635","7803b813-7c6c-4693-b8ab-5e87db092a3c"
"ap_pediatric","F","Fabry Disease","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Fabry Disease","15637","95ddd622-563b-40ae-9f3d-a2a8e6f46972"
"ap_pediatric","F","Neuronal Ceroid Lipofuscinosis","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Neuronal Ceroid Lipofuscinosis","15638","f2ce6d1d-516b-4de4-b5ca-08841c9f418a"
"ap_pediatric","F","Gangliosidosis","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Gangliosidosis","15640","1b3671b0-259d-42f3-8aac-f8710f372d0a"
"ap_pediatric","F","Wolman and Cholesterol Ester Storage Disease","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Wolman and Cholesterol Ester Storage Disease","15642","c3a4768f-3196-4aae-97b2-47e095ce3318"
"ap_pediatric","F","Amino Acidopathies","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Wolman and Cholesterol Ester Storage Disease > Amino Acidopathies","15643","d9bb08d7-2e81-41c9-923f-8f9922484bf4"
"ap_cv","C","Normal Development, Structure, and Function","Cardiovascular > Normal Development, Structure, and Function","15679","ad743560-db38-4e8e-9261-ce4de9f68462"
"ap_cv","C","Normal Circulation of the Embryo and Fetus","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus","15680","bb1c8ec4-368d-4dc7-961f-e07c93aeb708"
"ap_cv","C","Genetic Disorders","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Genetic Disorders","15681","882c4672-a235-4d3d-87b7-b7ede9b400bd"
"ap_cv","C","Monosomy X","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Monosomy X","15682","6fdb8cb5-cfb5-4dcc-9ac6-91ac24726ace"
"ap_cv","C","Trisomy 21","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Trisomy 21","15683","8dd55a4a-ceaa-4e71-b058-031a992c2446"
"ap_cv","AR","Marfan and Related Syndromes","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Marfan and Related Syndromes","15685","c669e10f-2e7f-4b76-96c8-55f337a76d9b"
"ap_cv","AR","Trisomy 18","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Trisomy 18","15686","2facc308-7644-4234-8808-7de18f8aeee2"
"ap_cv","AR","Trisomy 13","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Trisomy 13","15687","7effdb87-01ee-445a-84a4-a71a3dad0b6b"
"ap_cv","F","Tuberous Sclerosis","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Trisomy 13 > Tuberous Sclerosis","15688","04d99ec5-6f59-441c-bf06-db582e064e5c"
